ID,basionymID,scientificName,authorship,rank,uninomial,genus,infragenericEpithet,specificEpithet,infraspecificEpithet,referenceID,publishedInPage,publishedInYear,code,status,remarks,link
5939,5939,Gnorimoschema motasi,"Povolný, [1977]",species,,Gnorimoschema,,motasi,,,,,ICZN,,,
5940,5940,Gnorimoschema nanulum,"Povolný, 1998",species,,Gnorimoschema,,nanulum,,4588,,,ICZN,,,
5941,5941,Gnorimoschema navajorum,"Povolný, 2003",species,,Gnorimoschema,,navajorum,,4589,,,ICZN,,,
5942,5942,Gnorimoschema nilsi,"Huemer, 1996",species,,Gnorimoschema,,nilsi,,4590,,,ICZN,,,
5943,5943,Gnorimoschema nominale,"Povolný, 2003",species,,Gnorimoschema,,nominale,,4591,,,ICZN,,,
5944,5944,Gnorimoschema nordlandicolella,"Strand, 1902",species,,Gnorimoschema,,nordlandicolella,,,,,ICZN,,,
5945,5945,Gelechia (Lita) nordlandicolella,"Strand, 1902",species,,Gelechia,Lita,nordlandicolella,,4592,,,ICZN,,,
5946,5946,Phthorimaea cyceonodes,"Meyrick, 1926",species,,Phthorimaea,,cyceonodes,,4593,,,ICZN,,,
5947,5947,Gnorimoschema eucausta,"Meyrick, 1929",species,,Gnorimoschema,,eucausta,,4594,,,ICZN,,,
5948,5948,Phthorimaea fennicella,"Hackman, 1946",species,,Phthorimaea,,fennicella,,4595,,,ICZN,,,
5949,5949,Gnorimoschema fenicella,"Povolný, 1964",species,,Gnorimoschema,,fenicella,,4596,,,ICZN,,,
5950,5950,Gnorimoschema nupponeni,"Huemer & Karsholt, 2010",species,,Gnorimoschema,,nupponeni,,4597,,,ICZN,,,
5951,5951,Gnorimoschema obscurior,"Povolný, 1998",species,,Gnorimoschema,,obscurior,,4598,,,ICZN,,,
5952,5953,Gnorimoschema octomaculella,"(Chambers, 1875)",species,,Gnorimoschema,,octomaculella,,,,,ICZN,,,
5953,5953,Gelechia octomaculella,"Chambers, 1875",species,,Gelechia,,octomaculella,,4599,,,ICZN,,,
5954,5954,Gnorimoschema ovinum,"Povolný, 2003",species,,Gnorimoschema,,ovinum,,4600,,,ICZN,,,
5955,5955,Gnorimoschema pamira,"Bidzilya, Huemer, Nupponen & Šumpich, 2019",species,,Gnorimoschema,,pamira,,4601,,,ICZN,,,
5956,5956,Gnorimoschema paternale,"Povolný, 2003",species,,Gnorimoschema,,paternale,,4602,,,ICZN,,,
5957,5958,Gnorimoschema pedmontella,"(Chambers, 1877)",species,,Gnorimoschema,,pedmontella,,,,,ICZN,,,
5958,5958,Gelechia pedmontella,"Chambers, 1877",species,,Gelechia,,pedmontella,,4603,,,ICZN,,,
5959,5959,Gnorimoschema penetrans,"Povolný, 2003",species,,Gnorimoschema,,penetrans,,4604,,,ICZN,,,
5960,5960,Gnorimoschema perditum,"Povolný, 2003",species,,Gnorimoschema,,perditum,,4605,,,ICZN,,,
5961,5961,Gnorimoschema petiolatum,"Povolný, 1998",species,,Gnorimoschema,,petiolatum,,4606,,,ICZN,,,
5962,5962,Gnorimoschema piskunovi,"Li & Bidzilya, 2017",species,,Gnorimoschema,,piskunovi,,4607,,,ICZN,,,
5963,5963,Gnorimoschema pocketosum,"Povolný, 2003",species,,Gnorimoschema,,pocketosum,,4608,,,ICZN,,,
5964,5965,Gnorimoschema powelli,"(Povolný, 1998)",species,,Gnorimoschema,,powelli,,,,,ICZN,,"See also powelli Povolný, 1998 (September 11): Stapfia 55: 332, figs 12,13, photographs 9, 10.",
5965,5965,Neoschema powelli,"Povolný, 1998",species,,Neoschema,,powelli,,4609,,,ICZN,,,
5967,5813,Gnorimoschema (Gnorimoschema),"Busck, 1900",subgenus,,Gnorimoschema,Gnorimoschema,,,,,,ICZN,,"Gnorimoschema Busck, 1900, was treated as a valid genus and brought out of synonymy by Hodges & Becker, 1990, Proceedings of the Entomological Society of Washington 92: 77, and by Povolný, 1993, Reichenbachia 30: 97. Neoschema Povolný, 1967, was established to denote a subgenus of Gnorimoschema Busck, 1900, and was raised to generic level by Povolný, 1993, Reichenbachia 30: 97.",
5968,5968,Gnorimoschema (Gnorimoschema) radkevichi,"Piskunov, 1980",species,,Gnorimoschema,Gnorimoschema,radkevichi,,4611,183,2017,ICZN,,"Altai*, Buryatia*, Magadan region Dubious/incorrect: Korea (Park & Ponomarenko 2006: figs 12, 44, 2007: 70, see Li & Bidzilya 2017: 183, G. rufomaculata).",
5969,5969,Gnorimoschema mikkolai,"Povolný, 1994",species,,Gnorimoschema,,mikkolai,,4612,,,ICZN,,,
5970,5970,Gnorimoschema reichli,"Povolný, 1998",species,,Gnorimoschema,,reichli,,4613,,,ICZN,,,
5971,5972,Gnorimoschema robustella,"(Staudinger, 1871)",species,,Gnorimoschema,,robustella,,,,,ICZN,,"Povolný (1966a: 140, 1966b: 397) unintentionally preempted Clarke's lectotype designation of syrphetopa.",
5972,5972,Gelechia robustella,"Staudinger, 1871",species,,Gelechia,,robustella,,4614,,,ICZN,,,
5973,5973,Phthorimaea syrphetopa,"Meyrick, 1926",species,,Phthorimaea,,syrphetopa,,4615,,,ICZN,,,
5974,5974,Gnorimoschema rotundatum,"Povolný, 1998",species,,Gnorimoschema,,rotundatum,,4616,,,ICZN,,,
5975,5975,Gnorimoschema rufomaculata,"Li & Bidzilya, 2017",species,,Gnorimoschema,,rufomaculata,,4617,,,ICZN,,,
5976,5976,Gnorimoschema salinaris,"Busck, 1911",species,,Gnorimoschema,,salinaris,,4618,,,ICZN,,,
5977,5978,Gnorimoschema saphirinella,"(Chambers, 1875)",species,,Gnorimoschema,,saphirinella,,,65,1990,ICZN,,On type locality see Miller & Hodges (1990: 65).,
5978,5978,Gelechia saphirinella,"Chambers, 1875",species,,Gelechia,,saphirinella,,4619,,,ICZN,,,
5979,5979,Gelechia sapharinella,"Chambers, 1878",species,,Gelechia,,sapharinella,,4620,,,ICZN,,,
5980,5980,Gnorimoschema segregatum,"Povolný, 1998",species,,Gnorimoschema,,segregatum,,4621,,,ICZN,,,
5981,5981,Gnorimoschema semicyclionella,"Busck, 1903",species,,Gnorimoschema,,semicyclionella,,4622,,,ICZN,,,
5982,5982,Gnorimoschema semicyclella,"Meyrick, 1925",species,,Gnorimoschema,,semicyclella,,4623,,,ICZN,,,
5983,5983,Gnorimoschema semicyclionella,"Busck, [1903]",species,,Gnorimoschema,,semicyclionella,,4624,,,ICZN,,,
5984,5984,Gnorimoschema septentrionella,"Fyles, 1911",species,,Gnorimoschema,,septentrionella,,4625,,,ICZN,,,
5985,5985,Gnorimoschema serratipalpella,"Chambers, 1877",species,,Gnorimoschema,,serratipalpella,,,,,ICZN,,,
5986,5986,Gelechia serratipalpella,"Chambers, 1877",species,,Gelechia,,serratipalpella,,4626,,,ICZN,,,
5987,5987,Gnorimoschema shepherdiae,"Priest, 2014",species,,Gnorimoschema,,shepherdiae,,4627,,,ICZN,,,
5988,5988,Gnorimoschema signatum,"Povolný, 2003",species,,Gnorimoschema,,signatum,,4628,,,ICZN,,,
5989,5989,Gnorimoschema siskiouense,"Povolný, 1985",species,,Gnorimoschema,,siskiouense,,4629,,,ICZN,,,
5990,5990,Gnorimoschema slabaughi,"Miller, 2000",species,,Gnorimoschema,,slabaughi,,4630,,,ICZN,,,
5991,5992,Gnorimoschema soffneri,"(Riedl, 1965)",species,,Gnorimoschema,,soffneri,,,,,ICZN,,,
5992,5992,Lerupsia soffneri,"Riedl, 1965",species,,Lerupsia,,soffneri,,4631,,,ICZN,,,
5993,5993,Gnorimoschema antiquum,"Povolný, 1966",species,,Gnorimoschema,,antiquum,,4632,,,ICZN,,,
5994,5994,Gnorimoschema spinosum,"Povolný, 1998",species,,Gnorimoschema,,spinosum,,4633,,,ICZN,,,
5995,5995,Gnorimoschema splendoriferella,"Busck, 1904",species,,Gnorimoschema,,splendoriferella,,4634,,,ICZN,,,
5996,5996,Gnorimoschema sporomochla,"Meyrick, 1929",species,,Gnorimoschema,,sporomochla,,4635,,,ICZN,,,
5997,5997,Gnorimoschema steueri,"Povolný, 1975",species,,Gnorimoschema,,steueri,,4636,,,ICZN,,,
5998,5998,Gnorimoschema stigmaticum,"Povolný & Powell, 2001",species,,Gnorimoschema,,stigmaticum,,4637,,,ICZN,,,
5999,5999,Gnorimoschema streliciella,,species,,Gnorimoschema,,streliciella,,4638,,,ICZN,,,
6000,6000,Gelechia streliciella,"Herrich-Schäffer, 1854",species,,Gelechia,,streliciella,,4639,,,ICZN,,,
6001,6001,Gelechia (Gelechia) strelitziensella,"Heydenreich, 1851",species,,Gelechia,Gelechia,strelitziensella,,4640,,,ICZN,,,
6002,6002,Gelechia streliciensella,"Herrich-Schäffer, 1854",species,,Gelechia,,streliciensella,,4641,,,ICZN,,,
6003,6003,Lita strelitziella,"Heinemann, 1870",species,,Lita,,strelitziella,,4642,,,ICZN,,,
6004,6004,Gnorimoschema streliciellum subsp. mongolorum,"Povolný, 1969",subspecies,,Gnorimoschema,,streliciellum,mongolorum,4643,,,ICZN,,,
6005,6005,Gnorimoschema streliciella subsp. mongolorum,"Povolný, 1969",subspecies,,Gnorimoschema,,streliciella,mongolorum,,,,ICZN,,,
6006,6006,Gnorimoschema mongolorum,"Povolný, 1969",species,,Gnorimoschema,,mongolorum,,4644,,,ICZN,,,
6007,6007,Gnorimoschema subterranea,"Busck, 1911",species,,Gnorimoschema,,subterranea,,4645,,,ICZN,,,
6008,6008,Gnorimoschema tabazhok,"Bidzilya, Huemer, Nupponen & Šumpich, 2019",species,,Gnorimoschema,,tabazhok,,4601,,,ICZN,,,
6009,6009,Gnorimoschema tediosum,"Povolný, 2003",species,,Gnorimoschema,,tediosum,,4647,,,ICZN,,,
6010,6010,Gnorimoschema tenerum,"Povolný & Powell, 2001",species,,Gnorimoschema,,tenerum,,4648,,,ICZN,,,
6011,6011,Gnorimoschema terracottella,"Busck, 1900",species,,Gnorimoschema,,terracottella,,4649,,,ICZN,,,
6012,6012,Gnorimoschema terrococtella,"Meyrick, 1925",species,,Gnorimoschema,,terrococtella,,4650,,,ICZN,,,
6013,6013,Gnorimoschema triforceps,"Povolný, 2003",species,,Gnorimoschema,,triforceps,,4651,,,ICZN,,,
6014,6014,Gnorimoschema trilobatum,"Povolný, 2003",species,,Gnorimoschema,,trilobatum,,4652,,,ICZN,,,
6015,6016,Gnorimoschema triocellella,"(Chambers, 1877)",species,,Gnorimoschema,,triocellella,,,,,ICZN,,,
6016,6016,Gelechia triocellella,"Chambers, 1877",species,,Gelechia,,triocellella,,4653,,,ICZN,,,
6017,6017,Gelechia triocelella,"Chambers, 1878",species,,Gelechia,,triocelella,,4654,,,ICZN,,,
6018,6018,Gnorimoschema tunicatum,"Povolný, 1998",species,,Gnorimoschema,,tunicatum,,4655,,,ICZN,,,
6019,6020,Gnorimoschema valesiella,"(Staudinger, 1877)",species,,Gnorimoschema,,valesiella,,,,,ICZN,,,
6020,6020,Lita valesiella,"Staudinger, 1877",species,,Lita,,valesiella,,4656,,,ICZN,,,
6021,6021,Lita diabolicella,"Hering, 1924",species,,Lita,,diabolicella,,4657,,,ICZN,,,
6022,6022,Phthorimaea charcoti,"Meyrick, 1934",species,,Phthorimaea,,charcoti,,4658,,,ICZN,,,
6023,6023,Phthorimaea hackmani,"Schantz, 1952",species,,Phthorimaea,,hackmani,,4659,,,ICZN,,,
6024,6024,Gnorimoschema vastifica,"Braun, 1929",species,,Gnorimoschema,,vastifica,,4660,,,ICZN,,,
6025,6026,Gnorimoschema versicolorella,"(Chambers, 1872)",species,,Gnorimoschema,,versicolorella,,,,,ICZN,,,
6026,6026,Depressaria versicolorella,"Chambers, 1872",species,,Depressaria,,versicolorella,,4661,,,ICZN,,,
6027,6028,Gnorimoschema vibei,"(Wolff, 1964)",species,,Gnorimoschema,,vibei,,,,,ICZN,,,
6028,6028,Phthorimaea vibei,"Wolff, 1964",species,,Phthorimaea,,vibei,,4662,,,ICZN,,,
6029,6029,Gnorimoschema wagneri,"Povolný, 2003",species,,Gnorimoschema,,wagneri,,4663,,,ICZN,,,
6030,6030,Gnorimoschema washingtoniella,"Busck, 1904",species,,Gnorimoschema,,washingtoniella,,4664,,,ICZN,,,
6031,6031,Gnorimoschema yakovlevi,"Bidzilya, Huemer, Nupponen & Šumpich, 2019",species,,Gnorimoschema,,yakovlevi,,4601,,,ICZN,,,
6032,6032,Gobipalpa,"Povolný, 1973",genus,Gobipalpa,,,,,4666,,,ICZN,,,
6033,6033,Gobipalpa inexpectata,"Povolný, 1973",species,,Gobipalpa,,inexpectata,,4667,,,ICZN,,,
6034,6034,Grandipalpa,"Janse, 1951",genus,Grandipalpa,,,,,4668,,,ICZN,,,
6035,6035,Grandipalpa robusta,"Janse, 1951",species,,Grandipalpa,,robusta,,4669,,,ICZN,,"Lectotype ?, NAMIBIA ('SOUTHWEST AFRICA'): Lüderitz Bay, 25.iv.1933 (Van Son) (slide no. 5143, Janse), here designated. (TM, Pretoria).",
6036,6036,Hapalonoma,"Meyrick, 1914",genus,Hapalonoma,,,,,4670,,,ICZN,,,
6037,6037,Hapalonoma argyracta,"Meyrick, 1914",species,,Hapalonoma,,argyracta,,4671,,,ICZN,,,
6038,6039,Hapalonoma sublustricella,"(Walker, 1864)",species,,Hapalonoma,,sublustricella,,,,,ICZN,,,
6039,6039,Gelechia sublustricella,"Walker, 1864",species,,Gelechia,,sublustricella,,4672,,,ICZN,,,
6040,6040,Haplochela,"Meyrick, 1923",genus,Haplochela,,,,,4673,,,ICZN,,,
6041,6042,Haplochela trigonota,"(Walsingham, 1911)",species,,Haplochela,,trigonota,,,,,ICZN,,,
6042,6042,Psoricoptera trigonota,"Walsingham, 1911",species,,Psoricoptera,,trigonota,,4674,,,ICZN,,,
6043,6043,Psoricoptera mundana,"Meyrick, 1914",species,,Psoricoptera,,mundana,,4675,,,ICZN,,,
6044,6044,Harmatitis,"Meyrick, 1910",genus,Harmatitis,,,,,4676,,,ICZN,,,
6045,6046,Harmatitis eucerella,"(Walker, 1864)",species,,Harmatitis,,eucerella,,4677,,,ICZN,,,
6046,6046,Gelechia eucerella,"Walker, 1864",species,,Gelechia,,eucerella,,4678,,,ICZN,,,
6047,6047,Lecithocera hippotarcha,"Meyrick, 1923",species,,Lecithocera,,hippotarcha,,4679,,,ICZN,,,
6048,6048,Harmatitis sphecopa,"Meyrick, 1910",species,,Harmatitis,,sphecopa,,4680,,,ICZN,,,
6049,6049,Harpagidia,"Ragonot, 1895",genus,Harpagidia,,,,,4681,,,ICZN,,,
6050,6050,Glaphyrerga,"Meyrick, 1925",genus,Glaphyrerga,,,,,4682,,,ICZN,,,
6051,6052,Harpagidia magnetella,"(Staudinger, 1871)",species,,Harpagidia,,magnetella,,,,,ICZN,,,
6052,6052,Gelechia magnetella,"Staudinger, 1871",species,,Gelechia,,magnetella,,4683,,,ICZN,,,
6053,6053,Gelechia melitophanes,"Meyrick, 1931",species,,Gelechia,,melitophanes,,4684,,,ICZN,,,
6054,6054,Harpagidia pallidibasella,"Ragonot, 1895",species,,Harpagidia,,pallidibasella,,4685,,,ICZN,,,
6055,6056,Harpagidia mauricaudella,"(Oberthür, 1888)",species,,Harpagidia,,mauricaudella,,,,,ICZN,,,
6056,6056,Tachyptilia mauricaudella,"Oberthür, 1888",species,,Tachyptilia,,mauricaudella,,4686,,,ICZN,,,
6057,6057,Helcystogramma,"Zeller, 1877",genus,Helcystogramma,,,,,4687,,,ICZN,,,
6058,6058,Ceratophora,"Heinemann, 1870",genus,Ceratophora,,,,,4688,,,ICZN,,,
6059,6059,Cerathophora,"Turati, 1879",genus,Cerathophora,,,,,4689,,,ICZN,,,
6060,6060,Dectobathra,"Meyrick, 1904",genus,Dectobathra,,,,,4690,,,ICZN,,,
6061,6061,Teuchophanes,"Meyrick, 1914",genus,Teuchophanes,,,,,4691,,,ICZN,,,
6062,6062,Schemataspis,"Meyrick, 1918",genus,Schemataspis,,,,,4692,,,ICZN,,,
6063,6063,Aeolotrocha,"Meyrick, 1921",genus,Aeolotrocha,,,,,4693,,,ICZN,,,
6064,6064,Myconita,"Meyrick, 1923",genus,Myconita,,,,,4694,,,ICZN,,,
6065,6065,Parelectra,"Meyrick, 1925",genus,Parelectra,,,,,4695,,,ICZN,,,
6066,6066,Psamathoscopa,"Meyrick, 1937",genus,Psamathoscopa,,,,,4696,,,ICZN,,,
6067,6067,Anathyrsotis,"Meyrick, 1939",genus,Anathyrsotis,,,,,4697,,,ICZN,,,
6068,6068,Parelectroides,"Clarke, 1952",genus,Parelectroides,,,,,4698,,,ICZN,,,
6069,6070,Helcystogramma abortiva,"(Walsingham, 1911)",species,,Helcystogramma,,abortiva,,,,,ICZN,,,
6070,6070,Dichomeris abortiva,"Walsingham, 1911",species,,Dichomeris,,abortiva,,4699,,,ICZN,,,
6071,6071,Helcystogramma adaequata,"Meyrick, 1914",species,,Helcystogramma,,adaequata,,4700,,,ICZN,,,
6072,6072,Onebala adequata,"Clarke, 1969b",species,,Onebala,,adequata,,4701,,,ICZN,,,
6073,6073,Helcystogramma albilepidotum,"Li & Zhen, 2011",species,,Helcystogramma,,albilepidotum,,4702,,,ICZN,,,
6074,6075,Helcystogramma albinervis,"(Gerasimov, 1928)",species,,Helcystogramma,,albinervis,,,,,ICZN,,[Not mentioned by Ponomarenko & Huemer 2001],
6075,6075,Brachmia albinervis,"Gerasimov, 1928",species,,Brachmia,,albinervis,,4703,,,ICZN,,,
6076,6077,Helcystogramma amethystias,"(Meyrick, 1906)",species,,Helcystogramma,,amethystias,,,,,ICZN,,,
6077,6077,Zalithia amethystias,"Meyrick, 1906",species,,Zalithia,,amethystias,,4704,,,ICZN,,,
6078,6079,Helcystogramma amethystina,"(Meyrick, 1904)",species,,Helcystogramma,,amethystina,,,,,ICZN,,,
6079,6079,Dectobathra amethystina,"Meyrick, 1904",species,,Dectobathra,,amethystina,,4705,,,ICZN,,,
6080,6080,Helcystogramma angustum,"Li & Zhen, 2011",species,,Helcystogramma,,angustum,,4706,,,ICZN,,,
6081,6082,Helcystogramma anisopa,"(Meyrick, 1918)",species,,Helcystogramma,,anisopa,,,,,ICZN,,,
6082,6082,Anacampsis anisopa,"Meyrick, 1918",species,,Anacampsis,,anisopa,,4707,,,ICZN,,,
6083,6084,Helcystogramma anthistis,"(Meyrick, 1929)",species,,Helcystogramma,,anthistis,,,,,ICZN,,,
6084,6084,Tricyanaula anthistis,"Meyrick, 1929",species,,Tricyanaula,,anthistis,,4708,,,ICZN,,,
6085,6086,Helcystogramma apricata,"(Meyrick, 1913)",species,,Helcystogramma,,apricata,,,,,ICZN,,Lt not des in Janse,
6086,6086,Brachmia apricata,"Meyrick, 1913",species,,Brachmia,,apricata,,4709,,,ICZN,,,
6087,6088,Helcystogramma archigrapha,"(Meyrick, 1929)",species,,Helcystogramma,,archigrapha,,,,,ICZN,,,
6088,6088,Onebala archigrapha,"Meyrick, 1929",species,,Onebala,,archigrapha,,4710,,,ICZN,,,
6089,6090,Helcystogramma armata,"(Meyrick, 1911)",species,,Helcystogramma,,armata,,,,,ICZN,,,
6090,6090,Strobisia armata,"Meyrick, 1911",species,,Strobisia,,armata,,4711,,,ICZN,,,
6091,6091,Strobisia armata var. obscurata,"Meyrick, 1911",variety,,Strobisia,,armata,obscurata,4712,,,ICZN,,,
6092,6093,Helcystogramma arotraea,"(Meyrick, 1894)",species,,Helcystogramma,,arotraea,,,,,ICZN,,,
6093,6093,Cladodes arotraea,"Meyrick, 1894",species,,Cladodes,,arotraea,,4713,,,ICZN,,,
6094,6094,Brachmia atrotraca,"Yunus & Ho, 1980",species,,Brachmia,,atrotraca,,4714,,,ICZN,,,
6095,6096,Helcystogramma arulensis,"(Rebel, 1929)",species,,Helcystogramma,,arulensis,,,,,ICZN,,,
6096,6096,Brachmia arulensis,"Rebel, 1929",species,,Brachmia,,arulensis,,4715,,,ICZN,,,
6097,6098,Helcystogramma aruritis,"(Meyrick, 1911)",species,,Helcystogramma,,aruritis,,,,,ICZN,,,
6098,6098,Brachmia aruritis,"Meyrick, 1911",species,,Brachmia,,aruritis,,4716,,,ICZN,,,
6099,6100,Helcystogramma augusta,"(Meyrick, 1911)",species,,Helcystogramma,,augusta,,,,,ICZN,,,
6100,6100,Strobisia augusta,"Meyrick, 1911",species,,Strobisia,,augusta,,4717,,,ICZN,,,
6101,6102,Helcystogramma badia,"(Braun, 1921)",species,,Helcystogramma,,badia,,,,,ICZN,,,
6102,6102,Brachmia badia,"Braun, 1921",species,,Brachmia,,badia,,4718,,,ICZN,,,
6103,6104,Helcystogramma balteata,"(Meyrick, 1911)",species,,Helcystogramma,,balteata,,,,,ICZN,,,
6104,6104,Strobisia balteata,"Meyrick, 1911",species,,Strobisia,,balteata,,4719,,,ICZN,,,
6105,6106,Helcystogramma bicunea,"(Meyrick, 1911)",species,,Helcystogramma,,bicunea,,,,,ICZN,,,
6106,6106,Strobisia bicunea,"Meyrick, 1911",species,,Strobisia,,bicunea,,4720,,,ICZN,,,
6107,6108,Helcystogramma brabylitis,"(Meyrick, 1911)",species,,Helcystogramma,,brabylitis,,,,,ICZN,,,
6108,6108,Strobisia brabylitis,"Meyrick, 1911",species,,Strobisia,,brabylitis,,4721,,,ICZN,,,
6109,6109,Helcystogramma brevinodium,"Li & Zhen, 2011",species,,Helcystogramma,,brevinodium,,4722,,,ICZN,,,
6110,6111,Helcystogramma brunneolineata,"(Legrand, 1965)",species,,Helcystogramma,,brunneolineata,,4723,,,ICZN,,,
6111,6111,Brachmia brunneolineata,"Legrand, 1965",species,,Brachmia,,brunneolineata,,4724,,,ICZN,,,
6112,6113,Helcystogramma brunneotincta,"(Janse, 1954)",species,,Helcystogramma,,brunneotincta,,,,,ICZN,,,
6113,6113,Onebala brunneotincta,"Janse, 1954",species,,Onebala,,brunneotincta,,4725,,,ICZN,,,
6114,6114,Helcystogramma carycastis,"Meyrick, 1922",species,,Helcystogramma,,carycastis,,4726,,,ICZN,,,
6115,6116,Helcystogramma casca,"(Braun, 1925)",species,,Helcystogramma,,casca,,,,,ICZN,,,
6116,6116,Brachmia casca,"Braun, 1925",species,,Brachmia,,casca,,4727,,,ICZN,,,
6117,6118,Helcystogramma ceramochroa,"(Turner, 1919)",species,,Helcystogramma,,ceramochroa,,4728,,,ICZN,,,
6118,6118,Aulacomima ceramochroa,"Turner, 1919",species,,Aulacomima,,ceramochroa,,4729,,,ICZN,,,
6119,6120,Helcystogramma cerinura,"(Meyrick, 1923)",species,,Helcystogramma,,cerinura,,,,,ICZN,,,
6120,6120,Brachmia cerinura,"Meyrick, 1923",species,,Brachmia,,cerinura,,4730,,,ICZN,,,
6121,6122,Helcystogramma chalybea,"(Felder & Rogenhofer, 1875)",species,,Helcystogramma,,chalybea,,4731,,,ICZN,,,
6122,6122,Simaethis chalybea,"Felder & Rogenhofer, 1875",species,,Simaethis,,chalybea,,4732,,,ICZN,,,
6123,6123,Parelectroides chalybaea,"Becker, 1984",species,,Parelectroides,,chalybaea,,4733,,,ICZN,,,
6124,6124,Helcystogramma chalyburga,"Meyrick, 1922",species,,Helcystogramma,,chalyburga,,4734,,,ICZN,,,
6125,6126,Helcystogramma chambersella,"(Murtfeldt, 1874)",species,,Helcystogramma,,chambersella,,,,,ICZN,,,
6126,6126,Gelechia chambersella,"Murtfeldt, 1874",species,,Gelechia,,chambersella,,4735,,,ICZN,,,
6127,6127,Gelechia subalbusella,"Chambers, 1874",species,,Gelechia,,subalbusella,,4736,,,ICZN,,,
6128,6128,Gelechia parvipulvella,"Chambers, 1874",species,,Gelechia,,parvipulvella,,4737,,,ICZN,,,
6129,6129,Gelechia inaequepulvella,"Chambers, 1875",species,,Gelechia,,inaequepulvella,,4738,,,ICZN,,,
6130,6130,Dichomeris subalbella,"Walsingham, 1911",species,,Dichomeris,,subalbella,,4739,,,ICZN,,,
6131,6131,Brachmia subalbella,"Meyrick, 1925",species,,Brachmia,,subalbella,,4740,,,ICZN,,,
6132,6133,Helcystogramma choristis,"(Meyrick, 1904)",species,,Helcystogramma,,choristis,,,,,ICZN,,,
6133,6133,Dectobathra choristis,"Meyrick, 1904",species,,Dectobathra,,choristis,,4741,,,ICZN,,,
6134,6134,Helcystogramma claripunctella,"Ponomarenko, 1998",species,,Helcystogramma,,claripunctella,,4742,,,ICZN,,,
6135,6135,Helcystogramma clarkei,"Rose & Pathania, [2004]",species,,Helcystogramma,,clarkei,,4743,,,ICZN,,,
6136,6137,Helcystogramma compositaepicta,"(N.V. Omelko & M.M. Omelko, 1993)",species,,Helcystogramma,,compositaepicta,,,,,ICZN,,,
6137,6137,Schemataspis compositaepicta,"N.V. Omelko & M.M. Omelko, 1993",species,,Schemataspis,,compositaepicta,,4744,,,ICZN,,,
6138,6139,Helcystogramma conturbata,"(Meyrick, 1933)",species,,Helcystogramma,,conturbata,,,,,ICZN,,,
6139,6139,Brachmia conturbata,"Meyrick, 1933",species,,Brachmia,,conturbata,,4745,,,ICZN,,,
6140,6141,Helcystogramma convolvuli,"(Walsingham, 1908)",species,,Helcystogramma,,convolvuli,,,,,ICZN,,"Valid sp., Meyrick 1925c: 249 (Brachmia). Syn. of trigonella (Pon. p.",
6141,6141,Trichotaphe convolvuli,"Walsingham, 1908",species,,Trichotaphe,,convolvuli,,4746,,,ICZN,,,
6142,6142,Brachmia crypsilychna,"Meyrick, 1914",species,,Brachmia,,crypsilychna,,4747,,,ICZN,,,
6143,6143,Brachmia dryadopa,"Meyrick, 1918",species,,Brachmia,,dryadopa,,4748,,,ICZN,,,
6144,6144,Lecithocera effera,"Meyrick, 1918",species,,Lecithocera,,effera,,4749,,,ICZN,,,
6145,6145,Lecithocera emigrans,"Meyrick, 1921",species,,Lecithocera,,emigrans,,4750,,,ICZN,,,
6146,6147,Helcystogramma craticula,"(Meyrick, 1921)",species,,Helcystogramma,,craticula,,,,,ICZN,,,
6147,6147,Brachmia craticula,"Meyrick, 1921",species,,Brachmia,,craticula,,4751,,,ICZN,,,
6148,6149,Helcystogramma cricopa,"(Meyrick, 1911)",species,,Helcystogramma,,cricopa,,,,,ICZN,,,
6149,6149,Brachmia cricopa,"Meyrick, 1911",species,,Brachmia,,cricopa,,4752,,,ICZN,,,
6150,6151,Helcystogramma crypsinoma,"(Meyrick, 1929)",species,,Helcystogramma,,crypsinoma,,,,,ICZN,,,
