ID,nameID,remarks
7053,7053,"Lectotype ♂, PERU: Lima, viii.1914 (Parish) (slide no. 5821, Clarke), designated by Clarke 1969b: 148, pl. 74, figs 2-2b. (BMNH)."
7057,7057,"Type species: Magonympha chrysocosma Meyrick, 1916, Exot. Microlepid. 1: 572, by monotypy. SUBFAMILY UNASSIGNED."
7059,7059,"Type species: Ypsolophus (Megacraspedus) dolosellus Zeller, 1839, Isis, Leipzig 1839: 190, by subsequent designation by Walsingham, 1909, Biologia cent.-am. (Zool.) Lepid.-Heterocera 4: 21."
7060,7060,"Type species: Chilopselaphus fallax Mann, 1867, Verh. zool.-bot. Ges. Wien 17(Abh.): 850, by monotypy."
7062,7062,"Type species: Toxoceras violacellum Chrétien, 1915, Annls Soc. ent. Fr. 84: 330, fig. 5, by monotypy."
7064,7064,"Type species: Nevadia ribbeella Caradja, 1920, Dt. ent. Z. Iris 34: 118, by monotypy."
7065,7065,"Type species: Toxoceras violacellum Chrétien, 1915, Annls Soc. ent. Fr. 84: 330, fig. 5, by monotypy."
7066,7066,"Type species: Cauloecista chretienella Dumont, 1928, Encycl. ent. (B)3, Lepid. 3: 34, figs A, B, by original designation."
7067,7067,"Type species: Reichardtiella grisea Filipjev, 1931, Trudy Eksped. pamir. Eksped. 1928 8: 168, text-fig. 16, pl. 10, figs 5-7, by original designation."
7068,7068,"Type species: Nevadia ribbeella Caradja, 1920, Dt. ent. Z. Iris 34: 118, by monotypy."
7071,7071,"Lectotype ?, PALESTINE: Wadi (el) Kelt, Monastery of St George ('Georgskloster'), 1.iv.1930 (Amsel), designated by Huemer & Karsholt 2018: 24. (LN, Karlsruhe)."
7080,7080,"Syntypes, unspecified sex, FRANCE: Languedoc (unspecified). (MNHN, Paris)."
7086,7086,"Syntypes, unspecified, [AUSTRIA: Vienna area (unspecified)]. (MNHN, Paris)."
7087,7087,"Syntypes, unspecified ♂, ♀, AUSTRIA: Vienna area, v, vi. (Mann). (Not traced)."
7091,7091,"Holotype ♂, CHINA: Gansu, Yongdeng, 6.vii.1985 (Li). (NKU, Tianjin)."
7095,7095,"Lectotype ♂, SPAIN: Andalucia, Granada, 27.iv. (Staudinger), designated by Huemer & Tokár 2000: 2. (ZMHU, Berlin)."
7098,7098,"Lectotype ♂, AUSTRIA: Vienna district, vi/vii. (Fischer von Röslerstamm) (slide no. 7102), designated by Huemer & Karsholt 2001a: 239. (BMNH)."
7099,7099,"Syntypes, unspecified ♂, ♀, AUSTRIA: Vienna area, vi. (Mann). (Not traced)."
7100,7100,"Lectotype ♂, BULGARIA: Alibotush Mountains ('Alibotuschgebirge'), 1750-1800 m, 22, 23.vii.1929 (Drenowski) (slide no. 16.518, Mus.Vind.), designated by Huemer & Karsholt 2018: 50. (NHM, Vienna)."
7103,7103,"Lectotype ♂, KENYA ('BRITISH EAST AFRICA'): Kwale, Tiwi, coast region, xi.1911 (Alluaud & Jeannel, station no. 5), designated by Viette 1951c: 90. (MNHN, Paris)."
7105,7105,"Holotype ♂, HUNGARY: Budapest ('Ofen'), v. (Anker) (slide no. 16.647, Mus. Vind.). (NHM, Vienna)."
7106,7106,"Holotype ♂, KAZAKHSTAN: Ural'sk ('Uralsk'), 1925 (Bartel) (slide no. 8207, Clarke). (BMNH)."
7117,7117,"Syntypes, unspecified ♂, KYRGYZSTAN: Alay Valley ('Alaital'), Sary-Tash, 27.vi.1928 (Reichardt); 1 ♂, Sary-Kol, 4300 m, 8.vii.1928 (Reichardt). (ZIAN, St Petersburg)."
7120,7120,"Holotype ♂, MOROCCO: Moyen Atlas, Ich Bou Naçeur, ca 3200 m, 18.vii.1930 (Le Cerf). (Not traced)."
7123,7123,"Syntypes, 2 ♂, 2 ♀, AUSTRIA: Niederösterreich, Baden nr Vienna, vi. (Mann). (Not traced)."
7124,7124,"Holotype ♂, RUSSIAN FEDERATION: S Ural, Orenburg District, 20 km S of Pokrovka village, Schibendy valley, (50°40-45'N 54°26-28'E), 170-230 m, 3-7.vi.1998 (Junnilainen). (JJ; ZMUH, Helsinki)."
7132,7132,"Lectotype ♂, ITALY: Toscana, Ardenza, v.1846 (Mann) (slide no. 7103), to be designated. (BMNH). The localities Ardenza and Salviano given in the original description are not specified on specimen label; the type locality is here restricted to the first-mentioned place."
7133,7133,"Syntypes, 2 ♂, GERMANY: Hessen, Biebrich, Hessler, vi. (Rössler); Rheinland-Pfalz, Mombach (Rössler). (Not traced, HLM Wiesbaden ?)."
7134,7134,"Lectotype ♂, SPAIN: Andalucia, Granada, Sierra Nevada, 9000 ft, 20.viii.1857 (or 1858) (Staudinger) (slide no. 15/1404 ♂ P.Huemer), designated by Huemer & Karsholt 2018: 30. (ZMHU, Berlin)."
7135,7135,"Holotype ♂, FRANCE: Dauphiné, La Grave, viii.1896 (Tutt) (Walsingham, no. 8157). (BMNH)."
7136,7136,"Lectotype ♂, SPAIN: Segovia, La Granja de San Ildefonso, vi-vii. (Chrétien) (slide no. 3568, Viette), designated by Agenjo 1962: 161, pl. 2, fig. 9, pl. 3, fig. 9. (MNHN, Paris)."
7141,7141,"Holotype ♂, RUSSIAN FEDERATION/MONGOLIA: Buryatia, Eastern Sayan Mountains ('Ost-Sajan-Gebirge'), Mönkh Saridag (‘Munku-Sardyk') (unspecified) (preparation no. 15652). (ZIAN, St Petersburg)."
7142,7142,"Holotype ♂, MONGOLIA: S Gobi aimak, Tachilga ul mts, between Somon Cogt-Ovoo and Somon Dalanzadgad, 68 km S of Cogt-Ovoo, 1500 m, 12.vi-8.vii.1967 (Kaszab, no. 792). (TM, Budapest)."
7146,7146,"Lectotype ♂, TAJIKISTAN/KYRGYZSTAN: Alayskiy Khrebet ('Alai') (unspecified), designated by Popescu-Gorj 1992: 156. (MINGA, Bucharest)."
7147,7147,"HOLOTYPE mâle: France, Hérault, Saint-Michel, La Vernède, 670 m, uv, 15.VIII.2020, G. Labonne leg.,prép. gen. Gla-020-1476, coll. G. Labonne à Montpellier. ALLOTYPE femelle : idem, capture aspirateur / aspirator capture, prép. gen. Gla-020-1475, coll. G.Labonne à Montpellier. Paratypes (16 male)"
7154,7154,"Holotype ♂, KAZAKHSTAN: Oz Inder ('Indersky salt-lake'), 17.vi.1907 (Bartel) (slide no. 8208, Clarke). (BMNH)."
7156,7156,"Lectotype♂, TUNISIA: Gafsa 28.4.09 (Chrétien) (slide no. PGCGN 8017), designated by Huemer & Karsholt 2018: 107. (MNHN, Paris)."
7157,7157,"Lectotype ♂, LIBYA: Cyrenaica, Banghāzi ('Bengasi'), 15.iii.1922 (Krüger) (slide no. 33.664), to be designated. (BMNH)."
7166,7166,"Holotype ♂, UKRAINE: Borshchiv ('Podolien, Kreis Borszczow, Steilwand Hlody (Dnestr river)'), 6-27.vi. (Toll). (ISEA, Krakow)."
7171,7171,"Holotype ♀ [not ♂], SPAIN: Granada, Sierra Nevada, 1905 (Ribbe). (MINGA, Bucharest)."
7178,7178,"Holotype, unspecified sex, SPAIN: Madrid, Montarco, 20.ix.1920 (Escalera) (slide no. 53788, Madrid). (MNCN, Madrid)."
7191,7191,"Syntypes, unspecified sex, TUNISIA: Gafsa, xi. (Chrétien). (MNHN, Paris)."
7192,7192,"Lectotype ♂, TUNISIA: Gafsa, Métlaoui, ex Stipa tenacissima, em. 1.x.1921 (Dumont) (slide no. 2673, Viette), designated by Viette (1951b: 57). (MNHN, Paris)."
7193,7193,"Lectotype ♀, TUNISIA: Gafsa, Métlaoui, ex Stipa tenacissima, em. 18.ix.1921 (Dumont), designated by Viette (1951b: 57). (MNHN, Paris)."
7195,7195,"Lectotype ♂ [abdomen missing], LIBYA: Cyrenaica, Az Zuwayt?nah ('Zuetina'), 20.xi. (Krüger), designated by Li & Sattler 2012: 56. (BMNH)."
7196,7196,"Type species: Melitoxestis centrotypa Meyrick, 1921, Ann. Transv. Mus. 8: 76, by monotypy."
7198,7198,"Type species: Ptocheuusa thrombodes Meyrick, 1914, Trans. ent. Soc. Lond. 1914: 232, by original designation. SUBFAMILY UNASSIGNED."
7200,7200,"Lectotype ♂, GUYANA ('BRITISH GUIANA'): Bartica, ii.1913 (Parish) (slide no. 5658, Clarke), designated by Clarke 1969b: 231, pl. 115, figs 1-1d. (BMNH)."
7201,7201,"Type species: Merimnetria flaviterminella Walsingham, 1907, Fauna hawaii. 1(5): 482, pl. 13, fig. 26, by original designation."
7202,7202,"Type species: Aristotelia nigriciliella Walsingham, 1907, Fauna hawaii. 1(5): 479, pl. 13, fig. 18, by original designation. Syn. nov."
7204,7204,"Holotype ♂, USA: Hawaiian Is, Oahu, Waianae mts, 3000 ft, iv.1892 (Perkins; Walsingham, no. 25066) (slide no. 4195). (BMNH)."
7206,7206,"Holotype ♂, USA: Hawaiian Is, Oahu, Mt Tantalus, ex Kadua fruit, em. 10.viii.1919 (Lyon) (slide no. Busck, 26-x-1940). (BPBM, Honolulu)."
7208,7208,"Holotype ♂, USA: Hawaiian Is, Oahu, nr head of Kawailoa Gulch, iv.1893 (Perkins; Walsingham, no. 25700) (slide no. 4201). (BMNH)."
7210,7210,"Holotype ♀ [abdomen missing], USA: Hawaiian Is, Kauai, Kaholuamano, 4000 ft, iv.1895 (Perkins; Walsingham, no. 27671). (BMNH)."
7213,7213,"Holotype ♀, USA: Hawaiian Is, Hawaii, Kilauea, 11.xii.1911 (Giffard) (slide no. 707, Sattler). (BPBM, Honolulu)."
7215,7215,"Holotype ♀ [abdomen missing], USA: Hawaiian Is, Oahu, Mt Olympus, ex Straussia, em. 30.i.1913 (Swezey). (BPBM, Honolulu)."
7217,7217,"Holotype ♀, USA: Hawaiian Is, Oahu, Pacific Heights, 20.v.1915 (Swezey). (BPBM, Honolulu)."
7219,7219,"Holotype ♂, USA: Hawaiian Is, Molokai, woods above Pelekunu, 27.ix.1893 (Perkins; Walsingham, no. 26398)(slide no. 4196). (BMNH)."
7221,7221,"Holotype ♂, USA: Hawaiian Is, Lanai, 2000 ft, vii.1894 (Perkins; Walsingham, no. 26514) (slide no. 4198). (BMNH)."
7223,7223,"Holotype ♀, USA: Hawaiian Is, Hawaii, Mt Kilauea, viii.1896 (Perkins; Walsingham, no. 28741) (slide no. 4217). (BMNH)."
7225,7225,"Holotype ♂, USA: Hawaiian Is, Kauai, Kaholuamano, 4000 ft, iv.1895 (Perkins; Walsingham, no. 27586) (slide no. 4197). (BMNH)."
7227,7227,"Holotype ♀, USA: Hawaiian Is, Oahu, Mt Olympus, ex Gouldia coriacea, em. 29.viii.1915 (Swezey). (BPBM, Honolulu)."
7229,7229,"Lectotype ♂, USA: Hawaiian Islands, Hawaii, Mt Kilauea, viii.1896 (Perkins; Walsingham, no. 28115) (slide no. 4200), designated by Zimmerman 1978: 1766, fig 1316 (top) (‘holotype'). (BMNH)."
7231,7231,"Holotype ♀, USA: Hawaiian Is, Molokai, above 3000 ft, 5.vi.1893 (Perkins; Walsingham, no. 25218) (slide no. 4218). (BMNH)."
7233,7233,"Holotype ♂, USA: Hawaiian Is, Oahu, Mt Tantalus, ex Straussia kaduana, em. 18.xi.1934 (Swezey) (slide no. Z-xii-19-62-8, Zimmerman). (BPBM, Honolulu)."
7235,7235,"Holotype ♂, USA: Hawaiian Is, Oahu, Palolo, ex Kadua, em. 17.i.1915 (Swezey). (BPBM, Honolulu)."
7237,7237,"Holotype ♀, USA: Hawaiian Is, Oahu, Waianae Mts, Mt Kaala, ex Gouldia coriacea, em. 14.viii.1927 (Swezey). (BPBM, Honolulu)."
7238,7238,"Type species: Tinea silacella Hübner, 1796, Samml. eur. Schmett. 8: 37, pl. 17, fig. 117, by subsequent designation by Meyrick, 1925, Genera Insect. 184: 168."
7239,7239,"Type species: Brachyacma epiochra Meyrick, 1886, Trans. ent. Soc. Lond. 1886: 279, by monotypy."
7241,7241,"Type species: Lathontogenus adustipennis Walsingham, 1897, Proc. zool. Soc. Lond. 1897: 88, by original designation."
7242,7242,"Type species: Paraspistes ioloncha Meyrick, 1905, J. Bombay nat. Hist. Soc. 16: 600, by monotypy."
7243,7243,"Type species: Gelechia oxycedrella Millière, 1871, Iconogr. Descr. Chenilles inédits 3: 177, 193, pl. 118, figs 1-6, by monotypy."
7244,7244,"Type species: Lipatia crotalariella Busck, 1910, Bull. Dept. Agric. Trin. Tobago 9: 244, fig., by original designation."
7246,7246,"Type species: Stiphrostola longinqua Meyrick, 1923, Exot. Microlepid. 3: 25, by monotypy."
7247,7247,"Type species: Crossobela barysphena Meyrick, 1923, Exot. Microlepid. 3: 34, by monotypy."
7248,7248,"Type species: Nothris crocina Meyrick, 1904, Proc. Linn. Soc. N.S.W. 29: 421 [key], 423, by original designation."
7249,7249,"Type species: Gnosimacha catericta Meyrick, 1927, Exot. Microlepid. 3: 354, by monotypy."
7250,7250,"Type species: Bucolarcha geodes Meyrick, 1929, Exot. Microlepid. 3: 515, by monotypy."
7252,7252,"Type species: Mesophleps trinotella Herrich-Schäffer, 1856, Neue Schmett. Eur. angrenzenden Ländern (1): 6, fig. 46, by original designation."
7261,7261,"Lectotype ♂, WEST INDIES: Lesser Antilles, Windward Islands, Grenada, windward side, Balthazar, 250 ft, 27.iv. (Smith; Walsingham, no. 6228) (slide no. 3720), designated by Li & Sattler 2012: 27. (BMNH)."
7262,7262,"Holotype ♀ [abdomen missing], WEST INDIES: Trinidad, ex Crotalaria pods, 21.v.1910 (Urich). (USNM, no. 13382)."
7265,7265,"Holotype ?, KOREA: Gangwon, Chuncheon, 31.viii.1983 (Park) (slide no. 1787, Park). (CIS, Chuncheon)."
7267,7267,"Holotype ♂, AUSTRALIA: New South Wales, Sydney, 10.iii.1912 (Turner). (ANIC, Canberra)."
7269,7269,"Lectotype ♀, AUSTRALIA: New South Wales, Broken Hill, x. (Lower), designated by Li & Sattler 2012: 55. (SAMA, Adelaide)."
7273,7273,"Holotype ♀, SOUTH AFRICA: Limpopo ('N Transvaal'), Slypsteendrift, 28.xii.1924 (Janse) (slide no. 5461). (TM, Pretoria)."
7275,7275,"Syntypes 5 ♂, ♀, AUSTRALIA: New South Wales, Broken Hill, [x, xi.] (Lower). (SAMA, Adelaide; BMNH (1 ♂ syntype))."
7276,7276,"Lectotype ♂, AUSTRALIA: Western Australia, Carnarvon, 21.x.1886 (Meyrick) (slide no. 30940), designated by Li & Sattler 2012: 54. (BMNH)."
7277,7277,"Lectotype ♂, AUSTRALIA: Western Australia, Perth, 26.xi.1886 (Meyrick) (slide no. 30941), designated by Li & Sattler 2012: 54. (BMNH)."
7280,7280,"Holotype ♂, SPAIN: Madrid, Sierra de Guadarrama, Cercedilla, 1481 m, vii.1957 (Agenjo). (Lost, paratypes in Madrid)."
7282,7282,"Lectotype ♂, AUSTRALIA: South Australia, Port Lincoln, 7.xi.1882 (Meyrick) (slide no. 14412), designated by Li & Sattler 2012: 32. (BMNH)."
7284,7284,"Holotype ♂, AUSTRALIA: New South Wales, Broken Hill, 11.x.1906 (Lower). (SAMA, Adelaide)."
7286,7286,"Holotype ♀, FIJI: (Lucas). (Not traced)."
7287,7287,"Lectotype ♀ [not ♂], AUSTRALIA: Queensland, Toowoomba, 31.iii.1916 (Turner) (slide no. G1618), designated by Li & Sattler 2012: 30. (ANIC, Canberra)."
7289,7289,"Lectotype ♀, SOUTH AFRICA: KwaZulu-Natal ('Natal'), Weenen, xi.1927 (Thomasset) (slide no. 8543, Clarke), designated by Clarke 1969a: 382 (‘type'). (BMNH)."
7292,7292,"Lectotype ♂, SRI LANKA ('CEYLON'): Central Province, Peradeniya, ex pods of Crotalaria, em. viii.1903 (Green) (slide no. 30885), designated by Li & Sattler 2012: 24. (BMNH)."
7293,7293,"Holotype ♂, INDIA: Assam, Gauhati, iv.1918 (Fletcher) (slide no. 8422, Clarke). (BMNH)."
7294,7294,"Holotype ♀ [not ♂], INDIA: Karnataka, Dharwad (‘Bombay, Dharwar'), 23.iii.1916 (Maxwell) (slide no. 8546, Clarke). (BMNH)."
7296,7296,"Lectotype ♀, AUSTRALIA: New South Wales, Broken Hill, 30.viii.1899 (Lower), designated by Li & Sattler 2012: 53. (SAMA, Adelaide)."
7298,7298,"Holotype ♀ [not ♂], AUSTRALIA: South Australia, Blackwood, 6.xi.1891 (Lower). (SAMA, Adelaide)."
7299,7299,"Holotype ♂, AUSTRALIA: Victoria, Wandin, xi.1925 (Lyell). (MV, Melbourne)."
7301,7301,"Holotype ♀, AUSTRALIA: South Australia, Adelaide, 18.ix.1891 (Lower). (BMNH)."
7304,7304,"Lectotype ♀, LIBYA: Cyrenaica, Bangh?zi ('Bengasi'), 15.viii.1923 (Krüger) (slide no. 30954), designated by Li & Sattler 2012: 39. (BMNH)."
7305,7305,"Holotype ♀, GREECE: Crete, Hersonissos, late v.2001 (Nel) (slide no. 13836, JN). (Coll. J. Nel, La Ciotat)."
7306,7306,"Holotype ♀, FRANCE: Alpes-Maritimes, Saint-Laurent-du-Var, Les Pugets, 20 m, 5.ix.2010 (Varenne) (slide no. TV4874). (RCTV, Nice)."
7308,7308,"Lectotype ♂ [not ♀], AUSTRALIA: New South Wales, Broken Hill, 1.ix.1899 (Lower), designated by Li & Sattler 2012: 52. (SAMA, Adelaide)."
7310,7310,"Syntypes, about 60 ♂, ♀, FRANCE: Alpes-Maritimes, Cannes, ex Juniperus oxycedrus, em. early vi - mid-viii. (Millière). (MNHN, Paris; BMNH)."
7312,7312,"Lectotype ♂ [not ♀], MOZAMBIQUE: Baia de Lourenço Marques ('Delagoa Bay') (Druce) (Walsingham, no. 9322) (slide no. 3686), designated by Li & Sattler 2012: 23. (BMNH)."
7315,7315,"Holotype ♀, SEYCHELLES: Mahé, Beau Vallon, 1.v.1959 (Legrand) (slide no. 8876, Leraut). (MNHN, Paris)."
7317,7317,"Syntypes, unspecified sex, EUROPE: unspecified. (Not traced)."
7318,7318,"Syntypes, unspecified sex. (Not traced)."
7321,7321,"Lectotype ?, SPAIN: Granada, Sierra Nevada (Ribbe), designated by Park 1996b: 65, 70, legend to fig. 40. (MINGA, Bucharest)."
7322,7322,"Syntypes, 29 ?, ?, ITALY: Sardinia, Cagliari, 15.vi-10.viii.1936 (Amsel). (LN, Karlsruhe; BMNH etc.)."
7324,7324,"Holotype ♀, KOREA: GG, Suweon, 16.vi.1983 (Ahn) (slide no. 1811, Park). (CIS, Chuncheon)."
7326,7326,"Holotype ♂, INDIA: Karnataka, N Kodagu ('N Coorg'), Dibidi, 10.viii.1906 (Newcome) (slide no. 8544, Clarke). (BMNH)."
7328,7328,"Lectotype ♂, AUSTRALIA: Western Australia, York, 12.x.1886 (Meyrick) (slide no. 30948), designated by Li & Sattler 2012: 51. (BMNH)."
7330,7330,"Syntypes, unspecified ♂, ♀, AUSTRALIA: New South Wales, Broken Hill, x. (Lower). (SAMA, Adelaide [♂, ♀ BMNH])."
7332,7332,"Syntypes, 2 ♀, AUSTRALIA: New South Wales, Broken Hill, x. (Lower). (SAMA, Adelaide; 1 ♀ BMNH)."
7334,7334,"Holotype ♂, HUNGARY: Kecskemét, Nagy-Nyír, 6.vi.1914 (Predota). (NHM, Vienna)."
7335,7335,"Lectotype ♂ [abdomen missing], CYPRUS: Limassol, 3.ii.1921 (Mavromoustakis), designated by Clarke 1969a: 517 (‘type'). (BMNH)."
7336,7336,"Lectotype ♂, LIBYA: Cyrenaica, Bangh?zi ('Bengasi'), 20.v.1922 (Krüger) (slide no. 1144, Riedl - missing), designated by Riedl 1978: 506 (‘holotype'). (BMNH)."
7340,7340,"Type species: Metabolaea chlorophthalma Meyrick, 1923, Exot. Microlepid. 3: 32, by monotypy. SUBFAMILY UNASSIGNED."
7342,7342,"Type species: Metanarsia modesta Staudinger, 1871, Berl. ent. Z. 14: 314, by monotypy."
7343,7343,"Type species: Calyptrotis alphitodes Meyrick, 1891, Entomologist's mon. mag. 27: 56, by monotypy."
7344,7344,"Type species: Epiparasia longivitella Rebel, 1914, Dt. ent. Z. Iris 28: 276, pl. 4, fig. 12, by monotypy."
7345,7345,"Type species: Metanarsia junctivittella Christoph, in Romanoff, 1885, Mém. Lépid. 2: 161, pl. 8, fig. 11, by original designation."
7348,7348,"Lectotype ♂, ALGERIA: Biskra, 21.iv.1890 (Meyrick) (slide no. 9049, Clarke), designated by Clarke 1969a: 393, pl. 195, figs 1-1d (‘type'). (BMNH)."
7350,7350,"Holotype ♂, MONGOLIA: Bajanchongor aimak, 140 km S of Shine-Dzhinst, oasis Ekhin-Gol, 26.vi.1981 (Lvovsky). (ZIAN, St Petersburg)."
7354,7354,"Holotype ?, RUSSIAN FEDERATION: S Russia, Volgograd, Krasnoarmeysk ('Sarepta') 1860 (Möschler). (ZMHU, Berlin)."
7355,7355,"Lectotype ♂, CHINA: Xinjiang, Yining ('Thian oc., Kuldscha') (Caradja), designated by Huemer & al. 1996: 343. (MINGA, Bucharest)."
7356,7356,"Lectotype ?, TUNISIA: Kairouan, vii.1909 (Chrétien), to be designated. (MNHN, Paris)."
7357,7357,"Holotype ♂ [abdomen missing], KAZAKHSTAN: Oz Inder ('Indersky'), salt-steppe, 26.iv.1907 (Bartel). (BMNH)."
7359,7359,"Syntypes, unspecified sex, ALGERIA: Sidi-bel-Abbes, 1.v.1938 (Lucas). (MNHN, Paris)."
7364,7364,"Holotype ♂, KAZAKHSTAN: Alma-Ata district, Sary-Taukum, lower part of river Ili, 12.v.1977 (Kumachev) (preparation no. 293, Piskunov). (SIZ, Kiev)."
7366,7366,"Holotype ?, IRAQ: R?yat, Haj Omran, 5000-6000 ft, 2-13.vi.1956 (Wiltshire). (BMNH)."
7371,7371,"Lectotype ♂, TURKMENISTAN: Ashkhabad, unspecified (Christoph), designated by Piskunov 1988: 365. (ZIAN, St Petersburg)."
7377,7377,"Type species: Metaplatyntis synclepta Meyrick, 1938, Explor. Parc natn. Albert Miss. G.F. de Witte 14: 16, by monotypy. SUBFAMILY UNASSIGNED."
7379,7379,"Type species: Metatactis griseobrunnea Janse, 1949, Moths S. Afr. 5: 54, figs, by original designation. CHEL?."
7381,7381,"Type species: Metopios tozeurellum Lucas, 1945, Bull. Soc. ent. Fr. 1945: 8, by monotypy. SUBFAMILY UNASSIGNED."
7384,7384,"Type species: Metopleura potosi Busck, 1912, Proc. ent. Soc. Wash. 14: 84, by original designation."
7387,7387,"Type species: Gelechia (Metzneria) paucipunctella Zeller, 1839, Isis, Leipzig 1839: 202, by subsequent designation by Walsingham & Durrant, 1899, Entomologist's mon. Mag. 35: 200."
7388,7388,"Type species: Tinea silacella Hübner, sensu Stephens, 1834, Syst. Nat. (Edn 10) 1: 537] [= Phalaena lappella Linnaeus, 1758, by subsequent designation by Curtis, 1837, Br. Ent. 14: folio 671."
7389,7389,"Type species: Gelechia (Metzneria) neuropterella Zeller, 1839, Isis, Leipzig 1839: 202, by monotypy."
7390,7390,"Type species: Archimetzneria santolinella Amsel, 1936, Veröff. dt. Kolon. U. Übersee-Mus. Bremen 1: 355, text-fig., pl. 15, figs 1-4, by monotypy."
7392,7392,"Holotype ♀, SOUTH AFRICA: Limpopo (‘Transvaal'), Pietersburg, 12.iv.1904 (Janse). (BMNH)."
7394,7394,"Lectotype ♀, POLAND: Zielona Góra, G?ogów ('Germany, Schlesien, Glogau'), 2.vii.1834 (Zeller) (slide no. 13751), designated by Bradley 1962b: 227. (BMNH)."
7395,7395,"Lectotype ♂, BRITISH ISLES: England, Kent, Folkestone, ex Carlina vulgaris, em. 5-20.viii.1850 (Stainton) (slide no. 7126), designated by Bradley 1966b: 227. (BMNH)."
7396,7396,"Lectotype ♀, FRANCE: Corsica, Pozzo di Borgo, late vi.1855 (Mann), designated by Englert 1974: 394 (‘Holotypus'). (NHM, Vienna)."
7398,7398,"Lectotype ♀, ITALY: Sicily, Palermo, Monte Gurcio, early vii.1858 (Mann) (slide no. 720), designated by Englert 1974: 394. (NHM, Vienna)."
7400,7400,"Holotype ♀, CANARY ISLANDS: Tenerife, V. Orotava, ex Carlina salicifolia, 25.iv., em. 6.vi.1907 (Walsingham, no. 98304. Holotype. (slide no. 7092). (BMNH)."
7402,7402,"Holotype ♀ [not ♂], TURKEY ('HAUTE-SYRIE'): Gaziantep ('Akbès') (Delagrange). (MNHN, Paris)."
7403,7403,"Lectotype ♂, ALGERIA: El Kantara, 7.v.1903 (Walsingham, no. 89710) (slide no. 7104), designated by Englert 1974: 407 (‘Type ♂'). (BMNH)."
7405,7405,"Lectotype ♀, TURKMENISTAN: Nokhur ('Nochur'), 16.vi.1882 (Christoph) (slide no.15847), to be designated. (BMNH)."
